#رقم,مشكول,صنف,أصل,جنس,عدد
93,مُضَادٌّ,فاعل,,مذكر,مفرد
471,مُضْرِبٌ,فاعل,أَضْرَبَ,مذكر,مفرد
482,مُضْطَرِبٌ,فاعل,اِضْطَرَبَ,مذكر,مفرد
1054,مُتَضَارِبٌ,فاعل,تَضَارَبَ,مذكر,مفرد
2542,مُضَارِبٌ,فاعل,ضَارَبَ,مذكر,مفرد
2578,ضَارِبٌ,فاعل,ضَرَبَ,مذكر,مفرد
4894,ضَارِحٌ,فاعل,ضَرَحَ,مذكر,مفرد
1058,مُتَضَرِّرٌ,فاعل,تَضَرَّرَ,مذكر,مفرد
2573,مُضِرٌّ,فاعل,أَضَرَّ,مذكر,مفرد
2574,ضَارٌّ,فاعل,ضَرَّ,مذكر,مفرد
2575,ضُوََّارٌ,,,,جمع
2576,ضُرََّارٌ,,,,جمع
2577,ضَرَرَةٌ,,,,جمع
4895,ضَارِسٌ,فاعل,ضَرَسَ,مذكر,مفرد
2543,مُضَارِعٌ,فاعل,ضَارَعَ,مذكر,مفرد
2582,ضَارِعٌ,فاعل,ضَرَعَ,مذكر,مفرد
2583,ضَوَارِعٌ,,,,جمع
2584,ضُرََّاعٌ,,,,جمع
2585,ضَرَعَةٌ,,,,جمع
5473,مُتَضَرِّعٌ,فاعل,تَضَرَّعَ,مذكر,مفرد
483,مُضْطَرِمٌ,فاعل,اِضْطَرَمَ,مذكر,مفرد
5474,مُتَضَرِّمٌ,فاعل,تَضَرَّمَ,مذكر,مفرد
6364,مُضْرِمٌ,فاعل,أَضْرَمَ,مذكر,مفرد
2586,ضَارِي,فاعل,ضَرِيَ,مذكر,مفرد
2587,ضِرَاةٌ,,,,جمع
2588,ضَوَارِي,,,,جمع
5475,مُتَضَعْضِعٌ,فاعل,تَضَعْضَعَ,مذكر,مفرد
4504,مُضَاعِفٌ,,ضَاعَفَ,مذكر,مفرد
4896,ضَاعِفٌ,فاعل,ضَعَفَ,مذكر,مفرد
5468,مُتَضَاعِفٌ,فاعل,تَضَاعَفَ,مذكر,مفرد
6214,مُسْتَضْعِفٌ,فاعل,اِسْتَضْعَفَ,مذكر,مفرد
4897,ضَاغِثٌ,فاعل,ضَغَثَ,مذكر,مفرد
2579,ضَاغِطٌ,فاعل,ضَغَطَ,مذكر,مفرد
2580,ضُرََّابٌ,,,,جمع
2581,ضَرَبَةٌ,,,,جمع
5469,مُتَضَاغِطٌ,فاعل,تَضَاغَطَ,مذكر,مفرد
6699,مُنْضَغِطٌ,فاعل,اِنْضَغَطَ,مذكر,مفرد
4898,ضَاغِمٌ,فاعل,ضَغَمَ,مذكر,مفرد
2547,ضَاغِنٌ,فاعل,ضَغِنَ,مذكر,مفرد
2548,ضُغَّنٌ,,,,جمع
2549,ضَوَابِطُ,,,,جمع
2550,ضُغََّانٌ,,,,جمع
2551,ضَغَنَةٌ,,,,جمع
5470,مُتَضَاغِنٌ,فاعل,تَضَاغَنَ,مذكر,مفرد
1055,مُتَضَافِرٌ,فاعل,تَضَافَرَ,مذكر,مفرد
4899,ضَافِرٌ,فاعل,ضَفَرَ,مذكر,مفرد
6363,مُضَافِرٌ,فاعل,ضَافَرَ,مذكر,مفرد
1059,مُتَضَلِّعٌ,فاعل,تَضَلَّعَ,مذكر,مفرد
4900,ضَالِعٌ,فاعل,ضَلَعَ,مذكر,مفرد
6366,مُضْطَلِعٌ,فاعل,اِضْطَلَعَ,مذكر,مفرد
485,مُضِلٌّ,فاعل,أَضَلَّ,مذكر,مفرد
2589,مُضَلِّلٌ,فاعل,ضَلَّلَ,مذكر,مفرد
2590,ضَوَاغِطُ,,,,جمع
2591,ضُغََّاطٌ,,,,جمع
2592,ضَغَطَةٌ,,,,جمع
2595,ضَالٌّ,فاعل,ضَلَّ,مذكر,مفرد
2596,ضَوَالُّ,,,,جمع
2597,ضُلََّالٌ,,,,جمع
2598,ضَلَلَةٌ,,,,جمع
6367,مُضْمَحِلٌّ,فاعل,اِضْمَحَلَّ,مذكر,مفرد
4901,ضَامِخٌ,فاعل,ضَمَخَ,مذكر,مفرد
4902,ضَامِدٌ,فاعل,ضَمَدَ,مذكر,مفرد
5476,مُتَضَمِّدٌ,فاعل,تَضَمَّدَ,مذكر,مفرد
2599,ضَامِرٌ,فاعل,ضَمَرَ,مذكر,مفرد
2600,ضُمَّرٌ,,,,جمع
2601,ضَوَامِرُ,,,,جمع
2602,ضُمََّارٌ,,,,جمع
2603,ضَمَرَةٌ,,,,جمع
5477,مُتَضَمِّرٌ,فاعل,تَضَمَّرَ,مذكر,مفرد
6368,مُضْمِرٌ,فاعل,أَضْمَرَ,مذكر,مفرد
1056,مُتَضَامِنٌ,فاعل,تَضَامَنَ,مذكر,مفرد
2604,ضَامِنٌ,فاعل,ضَمِنَ,مذكر,مفرد
2605,ضُمََّانٌ,,,,جمع
2606,ضَمَنَةٌ,,,,جمع
2607,ضَوَامِنٌ,,,,جمع
5478,مُتَضَمِّنٌ,فاعل,تَضَمَّنَ,مذكر,مفرد
6369,مُضَمِّنٌ,فاعل,ضَمَّنَ,مذكر,مفرد
486,مُضْنِي,فاعل,أَضْنَى,مذكر,مفرد
484,مُضْطَهِدٌ,فاعل,اِضْطَهَدَ,مذكر,مفرد
476,مُضِيءٌ,فاعل,أَضَاءَ,مذكر,مفرد
477,مُضِيئَةٌ,,,مؤنث,مفرد
5479,مُتَضَوِّرٌ,فاعل,تَضَوَّرَ,مذكر,مفرد
2593,ضَافِي,فاعل,ضَفَا,مذكر,مفرد
2594,ضَوَافِي,,,,جمع
697,مُنْضَوِي,فاعل,اِنْضَوَى,مذكر,مفرد
2608,ضَاوِي,فاعل,ضَوِيَ,مذكر,مفرد
2609,ضُوَاةٌ,,,,جمع
2544,ضَائِعٌ,فاعل,ضَاعَ,مذكر,مفرد
2545,ضِيَاعٌ,,,,جمع
2546,ضَوَائِعٌ,,,,جمع
6370,مُضَيِّعٌ,فاعل,ضَيَّعَ,مذكر,مفرد
19,مُضِيفٌ,فاعل,,مذكر,مفرد
1057,مُتَضَايِقٌ,فاعل,تَضَايَقَ,مذكر,مفرد
2552,ضَائِقٌ,فاعل,ضَاقَ,مذكر,مفرد
2553,ضَوَائِقٌ,,,,جمع
2556,مُضَايِقٌ,فاعل,ضَايَقَ,مذكر,مفرد
5480,مُتَضَيِّقٌ,فاعل,تَضَيَّقَ,مذكر,مفرد
6371,مُضَيِّقٌ,فاعل,ضَيَّقَ,مذكر,مفرد
2554,ضَائِمٌ,فاعل,ضَامَ,مذكر,مفرد
2555,ضَوَائِمٌ,,,,جمع
2614,طَائِعٌ,فاعل,طَاعَ,مذكر,مفرد
2615,طَوَائِعٌ,,,,جمع
1062,مُتَطَبِّبٌ,فاعل,تَطَبَّبَ,مذكر,مفرد
6374,مُطَبِّبٌ,فاعل,طَبَّبَ,مذكر,مفرد
4903,طَابِخٌ,فاعل,طَبَخَ,مذكر,مفرد
6700,مُنْطَبِخٌ,فاعل,اِنْطَبَخَ,مذكر,مفرد
4904,طَابِعٌ,فاعل,طَبَعَ,مذكر,مفرد
5486,مُتَطَبِّعٌ,فاعل,تَطَبَّعَ,مذكر,مفرد
6701,مُنْطَبِعٌ,فاعل,اِنْطَبَعَ,مذكر,مفرد
487,مُطْبِقٌ,فاعل,أَطْبَقَ,مذكر,مفرد
1060,مُتَطَابِقٌ,فاعل,تَطَابَقَ,مذكر,مفرد
2610,مُطَابِقٌ,فاعل,طَابَقَ,مذكر,مفرد
4498,مُطَبِّقٌ,,طَبَّقَ,مذكر,مفرد
5487,مُتَطَبِّقٌ,فاعل,تَطَبَّقَ,مذكر,مفرد
6702,مُنْطَبِقٌ,فاعل,اِنْطَبَقَ,مذكر,مفرد
6375,مُطَبِّلٌ,فاعل,طَبَّلَ,مذكر,مفرد
4905,طَاحِلٌ,فاعل,طَحَلَ,مذكر,مفرد
12,طَاحِنٌ,فاعل,,مذكر,مفرد
13,طَوَاحِنُ,فاعل,,,جمع
88,طَارِئٌ,فاعل,,مذكر,مفرد
89,طُرَاءٌ,فاعل,,,جمع
90,طُرََّاءٌ,فاعل,,,جمع
91,طَوَارِئُ,فاعل,,,جمع
92,طَرَأَةٌ,فاعل,,,جمع
488,مُطْرِبٌ,فاعل,أَطْرَبَ,مذكر,مفرد
6215,مُسْتَطْرِبٌ,فاعل,اِسْتَطْرَبَ,مذكر,مفرد
4906,طَارِحٌ,فاعل,طَرَحَ,مذكر,مفرد
5481,مُتَطَارِحٌ,فاعل,تَطَارَحَ,مذكر,مفرد
489,مُطَّرِدٌ,فاعل,اِطَّرَدَ,مذكر,مفرد
2611,مُطَارِدٌ,فاعل,طَارَدَ,مذكر,مفرد
4907,طَارِدٌ,فاعل,طَرَدَ,مذكر,مفرد
5482,مُتَطَارِدٌ,فاعل,تَطَارَدَ,مذكر,مفرد
6216,مُسْتَطْرِدٌ,فاعل,اِسْتَطْرَدَ,مذكر,مفرد
2623,مُطَرِّزٌ,فاعل,طَرَّزَ,مذكر,مفرد
5488,مُتَطَرِّزٌ,فاعل,تَطَرَّزَ,مذكر,مفرد
490,مُطْرِفٌ,فاعل,أَطْرَفَ,مذكر,مفرد
1063,مُتَطَرِّفٌ,فاعل,تَطَرَّفَ,مذكر,مفرد
2624,طَارِفٌ,فاعل,طَرَفَ,مذكر,مفرد
2625,طَرَفَةٌ,,,,جمع
2626,طَوَارِفُ,,,,جمع
481,مُطْرِقٌ,فاعل,أَطْرَقَ,مذكر,مفرد
2627,طَارِقٌ,فاعل,طَرَقَ,مذكر,مفرد
2628,طُرََّاقٌ,,,,جمع
5489,مُتَطَرِّقٌ,فاعل,تَطَرَّقَ,مذكر,مفرد
2631,طَاعِمٌ,فاعل,طَعِمَ,مذكر,مفرد
2632,طَوَاعِمٌ,,,,جمع
2633,طُعََّامٌ,,,,جمع
2634,طَعَمَةٌ,,,,جمع
4499,مُطْعِمٌ,,أَطْعَمَ,مذكر,مفرد
4506,مُطَعِّمٌ,,طَعَّمَ,مذكر,مفرد
6217,مُسْتَطْعِمٌ,فاعل,اِسْتَطْعَمَ,مذكر,مفرد
2635,طَاعِنٌ,فاعل,طَعَنَ,مذكر,مفرد
2636,طَوَاعِنٌ,,,,جمع
2637,طُعََّانٌ,,,,جمع
2638,طَعَنَةٌ,,,,جمع
5483,مُتَطَاعِنٌ,فاعل,تَطَاعَنَ,مذكر,مفرد
2629,طَاغِي,فاعل,طَغَى,مذكر,مفرد
2630,طَرَقَةٌ,,,,جمع
491,مُطْفِئٌ,فاعل,أَطْفَأَ,مذكر,مفرد
2645,طَافِحٌ,فاعل,طَفَحَ,مذكر,مفرد
2646,طَوَافِحُ,,,,جمع
2647,طُفََّاحٌ,,,,جمع
2648,طَفَحَةٌ,,,,جمع
2649,طُلََّاعٌ,,,,جمع
2650,طُلاَّبٌ,,,,جمع
2651,طَلَبَةٌ,,,,جمع
2652,طَوَالِبٌ,,,,جمع
4908,طَافِرٌ,فاعل,طَفَرَ,مذكر,مفرد
22,مطفف,فاعل,,مذكر,مفرد
1064,مُتَطَفِّلٌ,فاعل,تَطَفَّلَ,مذكر,مفرد
2642,طَافِي,فاعل,طَفَا,مذكر,مفرد
2643,طُفَاةٌ,,,,جمع
2644,طَوَافِي,,,,جمع
2621,مُطَالِبٌ,فاعل,طَالَبَ,مذكر,مفرد
2639,طَالِبٌ,فاعل,طَلَبَ,مذكر,مفرد
2640,طُغَاةٌ,,,,جمع
2641,طَوَاغِي,,,,جمع
5490,مُتَطَلِّبٌ,فاعل,تَطَلَّبَ,مذكر,مفرد
2653,طَالِحٌ,فاعل,طَلَحَ,مذكر,مفرد
2654,طَوَالِحٌ,,,,جمع
2655,طُلََّاحٌ,,,,جمع
2656,طَلَحَةٌ,,,,جمع
4909,طَالِسٌ,فاعل,طَلَسَ,مذكر,مفرد
493,مُطَّلِعٌ,فاعل,اِطَّلَعَ,مذكر,مفرد
1065,مُتَطَلِّعٌ,فاعل,تَطَلَّعَ,مذكر,مفرد
2622,مُطَالِعٌ,فاعل,طَالَعَ,مذكر,مفرد
2657,طَالِعٌ,فاعل,طَلَعَ,مذكر,مفرد
2658,طَوَالِعُ,,,,جمع
2659,طُمََّاسٌ,,,,جمع
2660,طَلَعَةٌ,,,,جمع
4454,مُسْتَطْلِعٌ,,اِسْتَطْلَعَ,مذكر,مفرد
85,طَالِقٌ,فاعل,,مذكر,مفرد
86,طُلَّقٌ,فاعل,,,جمع
87,طَوَالِقُ,فاعل,,,جمع
494,مُطْلِقٌ,فاعل,أَطْلَقَ,مذكر,مفرد
700,مُنْطَلِقٌ,فاعل,اِنْطَلَقَ,مذكر,مفرد
492,مُطِلٌّ,فاعل,أَطَلَّ,مذكر,مفرد
4910,طَالِمٌ,فاعل,طَلَمَ,مذكر,مفرد
4911,طَامِثٌ,فاعل,طَمَثَ,مذكر,مفرد
2663,طَامِحٌ,فاعل,طَمَحَ,مذكر,مفرد
2664,طَوَامِحٌ,,,,جمع
2665,طُمََّاحٌ,,,,جمع
2666,طَمَحَةٌ,,,,جمع
4912,طَامِرٌ,فاعل,طَمَرَ,مذكر,مفرد
2667,طَامِسٌ,فاعل,طَمَسَ,مذكر,مفرد
2668,طَوَامِسُ,,,,جمع
6703,مُنْطَمِسٌ,فاعل,اِنْطَمَسَ,مذكر,مفرد
2671,طَامِعٌ,فاعل,طَمَعَ,مذكر,مفرد
2672,طُمَعَاءُ,,,,جمع
2673,طَوَامِعٌ,,,,جمع
2674,طُمََّاعٌ,,,,جمع
2675,طَمَعَةٌ,,,,جمع
495,مُطْمَئِنٌّ,فاعل,اِطْمَأَنَّ,مذكر,مفرد
496,مُطْنِبٌ,فاعل,أَطْنَبَ,,مفرد
2669,مُطَهِّرٌ,فاعل,طَهَّرَ,مذكر,مفرد
2670,طَمَسَةٌ,,,,جمع
2680,طَاهِرٌ,فاعل,طَهُرَ,مذكر,مفرد
2681,أَطْهَارٌ,,,,جمع
2682,طَوَاهِرٌ,,,,جمع
2683,طُهََّارٌ,,,,جمع
2684,طَهَرَةٌ,,,,جمع
5491,مُتَطَهِّرٌ,فاعل,تَطَهَّرَ,مذكر,مفرد
2676,طَاهِي,فاعل,طَهَا,,مفرد
2677,طُهَاةٌ,,,,جمع
2678,طَوَاهِي,,,,جمع
2679,ظَوَافِرٌ,,,,جمع
698,مُنْطَادٌ,فاعل,اِنْطَادَ,مذكر,مفرد
699,مَنَاطِيدُ,,,,جمع
1066,مُتَطَوِّرٌ,فاعل,تَطَوَّرَ,مذكر,مفرد
6376,مُطَوِّرٌ,فاعل,طَوَّرَ,مذكر,مفرد
5492,مُتَطَوِّسٌ,فاعل,تَطَوَّسَ,مذكر,مفرد
1067,مُتَطَوِّعٌ,فاعل,تَطَوَّعَ,مذكر,مفرد
5484,مُتَطَاوِعٌ,فاعل,تَطَاوَعَ,مذكر,مفرد
6372,مُطَاوِعٌ,فاعل,طَاوَعَ,مذكر,مفرد
6377,مُطَوِّعٌ,فاعل,طَوَّعَ,مذكر,مفرد
31,مُطَوِّفٌ,فاعل,,مذكر,مفرد
2616,طَائِفٌ,فاعل,طَافَ,مذكر,مفرد
2617,طُوَّفٌ,,,,جمع
2618,طَوَائِفُ,,,,جمع
2619,طَوَارِقٌ,,,,جمع
2620,طُوََّافٌ,,,,جمع
5493,مُتَطَوِّفٌ,فاعل,تَطَوَّفَ,مذكر,مفرد
2685,مُطَوِّقٌ,فاعل,طَوَّقَ,مذكر,مفرد
83,طَائِلٌ,فاعل,,مذكر,مفرد
84,طَوَائِلُ,فاعل,,,جمع
377,مُسْتَطِيلٌ,فاعل,اِسْتَطَالَ,مذكر,مفرد
1061,مُتَطَاوِلٌ,فاعل,تَطَاوَلَ,مذكر,مفرد
5494,مُتَطَوِّلٌ,فاعل,تَطَوَّلَ,مذكر,مفرد
6378,مُطْوِلٌ,فاعل,أَطْوَلَ,مذكر,مفرد
2661,طَامٌّ,فاعل,طَمَّ,مذكر,مفرد
2662,طُوََّامٌ,,,,جمع
701,مُنْطَوِي,فاعل,اِنْطَوَى,مذكر,مفرد
2686,طَاوِي,فاعل,طَوَى,مذكر,مفرد
2687,طُوَاةٌ,,,,جمع
5495,مُتَطَيِّبٌ,فاعل,تَطَيَّبَ,مذكر,مفرد
6379,مُطَيِّبٌ,فاعل,طَيَّبَ,مذكر,مفرد
1068,مُتَطَيِّرٌ,فاعل,تَطَيَّرَ,مذكر,مفرد
5485,مُتَطَايِرٌ,فاعل,تَطَايَرَ,مذكر,مفرد
6373,مُطَايِرٌ,فاعل,طَايَرَ,مذكر,مفرد
6380,مُطَيِّرٌ,فاعل,طَيَّرَ,مذكر,مفرد
2612,طَائِشٌ,فاعل,طَاشَ,مذكر,مفرد
2613,طَوَائِشٌ,,,,جمع
5496,مُتَطَيِّفٌ,فاعل,تَطَيَّفَ,مذكر,مفرد
4913,ظَارِفٌ,فاعل,ظَرَفَ,مذكر,مفرد
4914,ظَاعِنٌ,فاعل,ظَعَنَ,مذكر,مفرد
2688,ظَافِرٌ,فاعل,ظَفَر,مذكر,مفرد
2689,ظَوَالِمٌ,,,,جمع
2690,ظُفََّارٌ,,,,جمع
2691,ظَفَرَةٌ,,,,جمع
5497,مُتَظَافِرٌ,فاعل,تَظَافَرَ,مذكر,مفرد
6218,مُسْتَظِلٌّ,فاعل,اِسْتَظْلَّ,مذكر,مفرد
2692,ظَالِعٌ,فاعل,ظَلَعَ,مذكر,مفرد
2693,ظُلَّعٌ,,,,جمع
2694,ظَوَالِعُ,,,,جمع
2695,ظُلََّاعٌ,,,,جمع
2696,ظَلَعَةٌ,,,,جمع
4915,ظَالِفٌ,فاعل,ظَلَفَ,مذكر,مفرد
497,مُظِلٌّ,فاعل,أَظَلَّ,مذكر,مفرد
5498,مُتَظَلِّلٌ,فاعل,تَظَلَّلَ,مذكر,مفرد
6381,مُظَلِّلٌ,فاعل,ظَلَّلَ,مذكر,مفرد
498,مُظْلِمٌ,فاعل,أَظْلَمَ,مذكر,مفرد
2697,ظَالِمٌ,فاعل,ظَلَمَ,مذكر,مفرد
2698,ظُلاَّمٌ,,,,جمع
2699,ظَلَمَةٌ,,,,جمع
5499,مُتَظَلِّمٌ,فاعل,تَظَلَّمَ,مذكر,مفرد
2700,ظَامِئٌ,فاعل,ظَمِئَ,مذكر,مفرد
2701,ظِمَاءٌ,,,,جمع
2702,ظَوَامِئٌ,,,,جمع
2703,ظُمََّاءٌ,,,,جمع
2704,ظَمَأَةٌ,,,,جمع
1069,مُتَظَاهِرٌ,فاعل,تَظَاهَرَ,مذكر,مفرد
2705,ظَاهِرٌ,فاعل,ظَهَرَ,مذكر,مفرد
2706,ظَوَاهِرُ,,,,جمع
2707,ظُهََّارٌ,,,,جمع
2708,ظَهَرَةٌ,,,,جمع
4505,مُظْهِرٌ,,أَظْهَرَ,مذكر,مفرد
6219,مُسْتَظْهِرٌ,فاعل,اِسْتَظْهَرَ,مذكر,مفرد
2729,عَابِئٌ,فاعل,عَبَأَ,مذكر,مفرد
2730,عَوَائِلٌ,,,,جمع
2743,عَابِثٌ,فاعل,عَبَثَ,مذكر,مفرد
2744,عَوَابِثٌ,,,,جمع
2745,عُبََّاثٌ,,,,جمع
2746,عَبَثَةٌ,,,,جمع
379,مُسْتَعْبِدٌ,فاعل,اِسْتَعْبَدَ,مذكر,مفرد
1076,مُتَعَبِّدٌ,فاعل,تَعَبَّدَ,مذكر,مفرد
2747,عَابِدٌ,فاعل,عَبَدَ,مذكر,مفرد
2748,عُبََّادٌ,,,,جمع
2749,عَبَسَةٌ,,,,جمع
2750,عَوَابِدُ,,,,جمع
2751,مُعَبِّرٌ,فاعل,عَبَّرَ,مذكر,مفرد
2752,عَابِرٌ,فاعل,عَبَرَ,مذكر,مفرد
2753,عَوَابِرٌ,,,,جمع
2754,عُبََّارٌ,,,,جمع
2755,عَبَرَةٌ,,,,جمع
2756,عَابِسٌ,فاعل,عَبَسَ,مذكر,مفرد
2757,عَوَابِسٌ,,,,جمع
2758,عُبََّاسٌ,,,,جمع
2759,عُتَّقٌ,,,,جمع
5517,مُتَعَبِّسٌ,فاعل,تَعَبَّسَ,مذكر,مفرد
4916,عَابِطٌ,فاعل,عَبَطَ,مذكر,مفرد
6390,مُعْتَبِطٌ,فاعل,اِعْتَبَطَ,مذكر,مفرد
6389,مُعَبِّقٌ,فاعل,عَبَّقَ,مذكر,مفرد
2763,عَاتِبٌ,فاعل,عَتَبَ,مذكر,مفرد
2764,عَوَاتِبٌ,,,,جمع
2765,عُتََّابٌ,,,,جمع
2766,عَتَبَةٌ,,,,جمع
6382,مُعَاتِبٌ,فاعل,عَاتَبَ,مذكر,مفرد
2767,عَاتِقٌ,فاعل,عَتَقَ,مذكر,مفرد
2768,عَوَاتِقُ,,,,جمع
2769,عَوَاجِزُ,,,,جمع
2770,عُتََّاقٌ,,,,جمع
2771,عَتَقَةٌ,,,,جمع
4917,عَاتِلٌ,فاعل,عَتَلَ,مذكر,مفرد
512,مُعْتِمٌ,فاعل,أَعْتَمَ,مذكر,مفرد
2772,عَاتِمٌ,فاعل,عَتَمَ,مذكر,مفرد
2773,عَوَاتِمٌ,,,,جمع
2774,عُتََّامٌ,,,,جمع
2775,عَتَمَةٌ,,,,جمع
2760,عَاتِي,فاعل,عَتَا,مذكر,مفرد
2761,عُتَاةٌ,,,,جمع
2762,عَوَاتِي,,,,جمع
2776,عَاثِرٌ,فاعل,عَثَرَ,مذكر,مفرد
2777,عَوَاثِرُ,,,,جمع
5518,مُتَعَثِّرٌ,فاعل,تَعَثَّرَ,مذكر,مفرد
517,مُعْجِبٌ,فاعل,أَعْجَبَ,مذكر,مفرد
5519,مُتَعَجِّبٌ,فاعل,تَعَجَّبَ,مذكر,مفرد
6220,مُسْتَعْجِبٌ,فاعل,اِسْتَعْجَبَ,مذكر,مفرد
6397,مُعَجِّجٌ,فاعل,عَجَّجَ,مذكر,مفرد
1077,مُتَعَجْرِفٌ,فاعل,تَعَجْرَفَ,مذكر,مفرد
518,مُعْجِزٌ,فاعل,أَعْجَزَ,مذكر,مفرد
2778,عَاجِزٌ,فاعل,عَجَزَ,مذكر,مفرد
2779,عُدََّالٌ,,,,جمع
2780,عُجََّازٌ,,,,جمع
2781,عَجَزَةٌ,,,,جمع
4918,عَاجِفٌ,فاعل,عَجَفَ,مذكر,مفرد
380,مُسْتَعْجِلٌ,فاعل,اِسْتَعْجَلَ,مذكر,مفرد
2782,مُعَجِّلٌ,فاعل,عَجَّلَ,مذكر,مفرد
2783,عَاجِلٌ,فاعل,عَجِلَ,مذكر,مفرد
2784,عَوَاجِلٌ,,,,جمع
2785,عُجََّالٌ,,,,جمع
2786,عَجَلَةٌ,,,,جمع
5520,مُتَعَجِّلٌ,فاعل,تَعَجَّلَ,مذكر,مفرد
4919,عَاجِمٌ,فاعل,عَجَمَ,مذكر,مفرد
6398,مُعْجِمٌ,فاعل,أَعْجَمَ,مذكر,مفرد
4920,عَاجِنٌ,فاعل,عَجَنَ,مذكر,مفرد
6391,مُعْتَجِنٌ,فاعل,اِعْتَجَنَ,مذكر,مفرد
371,مُسْتَعِدٌّ,فاعل,اِسْتَعَدَّ,مذكر,مفرد
503,مُعْتَدٌّ,فاعل,اِعْتَدَّ,مذكر,مفرد
519,مُعِدٌّ,فاعل,أَعَدَّ,مذكر,مفرد
1078,مُتَعَدِّدٌ,فاعل,تَعَدَّدَ,مذكر,مفرد
6399,مُعَدِّدٌ,فاعل,عَدَّدَ,مذكر,مفرد
4921,عَادِسٌ,فاعل,عَدَسَ,مذكر,مفرد
504,مُعْتَدِلٌ,فاعل,اِعْتَدَلَ,مذكر,مفرد
2713,مُعَادِلٌ,فاعل,عَادَلَ,مذكر,مفرد
2787,عَادِلٌ,فاعل,عَدَلَ,مذكر,مفرد
2788,عَوَادِلٌ,,,,جمع
2789,عَوَارِضُ,,,,جمع
2790,عَدَلَةٌ,,,,جمع
5500,مُتَعَادِلٌ,فاعل,تَعَادَلَ,مذكر,مفرد
6400,مُعْدِلٌ,فاعل,أَعْدَلَ,مذكر,مفرد
520,مُعْدِمٌ,فاعل,أَعْدَمَ,مذكر,مفرد
702,مُنْعَدِمٌ,فاعل,اِنْعَدَمَ,مذكر,مفرد
4922,عَادِنٌ,فاعل,عَدَنَ,مذكر,مفرد
6401,مُعَدِّنٌ,فاعل,عَدَّنَ,مذكر,مفرد
80,عَادِي,فاعل,,مذكر,مفرد
81,عُدَاةٌ,فاعل,,,جمع
82,عَوَادِي,فاعل,,,جمع
505,مُعْتَدِي,فاعل,اِعْتَدَى,مذكر,مفرد
511,مُعْدِي,فاعل,أَعْدَى,مذكر,مفرد
1079,مُتَعَدِّي,فاعل,تَعَدَّى,مذكر,مفرد
2791,مُعَذِّبٌ,فاعل,عَذَّبَ,مذكر,مفرد
4923,عَاذِبٌ,فاعل,عَذَبَ,مذكر,مفرد
5521,مُتَعَذِّبٌ,فاعل,تَعَذَّبَ,مذكر,مفرد
6221,مُسْتَعْذِبٌ,فاعل,اِسْتَعْذَبَ,مذكر,مفرد
1080,مُتَعَذِّرٌ,فاعل,تَعَذَّرَ,مذكر,مفرد
4924,عَاذِرٌ,فاعل,عَذَرَ,مذكر,مفرد
6392,مُعْتَذِرٌ,فاعل,اِعْتَذَرَ,مذكر,مفرد
6402,مُعْذِرٌ,فاعل,أَعْذَرَ,مذكر,مفرد
4925,عَاذِقٌ,فاعل,عَذَقَ,مذكر,مفرد
2792,عَاذِلٌ,فاعل,عَذَلَ,مذكر,مفرد
2793,عُذََّالٌ,,,,جمع
2794,عَوَاذِلُ,,,,جمع
2795,عَذَلَةٌ,,,,جمع
383,مُسْتَعْرِبٌ,فاعل,اِسْتَعْرَبَ,مذكر,مفرد
522,مُعْرِبٌ,فاعل,أَعْرَبَ,مذكر,مفرد
2796,مُعَرِّبٌ,فاعل,عَرَّبَ,مذكر,مفرد
4926,عَارِبٌ,فاعل,عَرَبَ,مذكر,مفرد
5522,مُتَعَرِّبٌ,فاعل,تَعَرَّبَ,مذكر,مفرد
2797,مُعَرْبِدٌ,فاعل,عَرْبَدَ,مذكر,مفرد
703,مُنْعَرِجٌ,فاعل,اِنْعَرَجَ,مذكر,مفرد
1081,مُتَعَرِّجٌ,فاعل,تَعَرَّجَ,مذكر,مفرد
4927,عَارِجٌ,فاعل,عَرَجَ,مذكر,مفرد
6403,مُعَرِّسٌ,فاعل,عَرَّسَ,مذكر,مفرد
4928,عَارِشٌ,فاعل,عَرَشَ,مذكر,مفرد
506,مُعْتَرِضٌ,فاعل,اِعْتَرَضَ,مذكر,مفرد
2714,مُعَارِضٌ,فاعل,عَارَضَ,مذكر,مفرد
2798,عَارِضٌ,فاعل,عَرَضَ,مذكر,مفرد
2799,عُرََّاضٌ,,,,جمع
2800,عَرَضَةٌ,,,,جمع
5501,مُتَعَارِضٌ,فاعل,تَعَارَضَ,مذكر,مفرد
5523,مُتَعَرِّضٌ,فاعل,تَعَرَّضَ,مذكر,مفرد
6222,مُسْتَعْرِضٌ,فاعل,اِسْتَعْرَضَ,مذكر,مفرد
507,مُعْتَرِفٌ,فاعل,اِعْتَرَفَ,مذكر,مفرد
2801,عَارِفٌ,فاعل,عَرَفَ,مذكر,مفرد
2802,عَوَارِفُ,,,,جمع
2803,عُرََّافٌ,,,,جمع
2804,عَرَفَةٌ,,,,جمع
5502,مُتَعَارِفٌ,فاعل,تَعَارَفَ,مذكر,مفرد
5524,مُتَعَرِّفٌ,فاعل,تَعَرَّفَ,مذكر,مفرد
6223,مُسْتَعْرِفٌ,فاعل,اِسْتَعْرَفَ,مذكر,مفرد
4929,عَارِقٌ,فاعل,عَرَقَ,مذكر,مفرد
