#رقم,مشكول,صنف,أصل,جنس,عدد
365,اِرْتِقَابٌ,مصدر,اِرْتَقَبَ,مذكر,مفرد
366,اِرْتِقَاءٌ,مصدر,اِرْتَقَى,مذكر,مفرد
367,اِرْتِكَابٌ,مصدر,اِرْتَكَبَ,مذكر,مفرد
368,اِرْتِكَازٌ,مصدر,اِرْتَكَزَ,مذكر,مفرد
369,اِرْتِكَاسٌ,مصدر,اِرْتَكَسَ,مذكر,مفرد
370,اِرْتِمَاءٌ,مصدر,اِرْتَمَى,مذكر,مفرد
371,إرْسَاءٌ,مصدر,أَرْسَى,مذكر,مفرد
372,أَرِيجٌ,مصدر,أَرِجَ,مذكر,مفرد
373,أَرَائِجُ,مصدر,أَرِجَ,مؤنث,جمع
374,إِرْجَاءٌ,مصدر,أَرْجَأَ,مذكر,مفرد
375,إِرْجَاعٌ,مصدر,أَرْجَعَ,مذكر,مفرد
376,إِرْجَافٌ,مصدر,أَرْجَفَ,مذكر,مفرد
377,تَأْرِيخٌ,مصدر,أَرَّخَ,مذكر,مفرد
378,إِرْخَامٌ,مصدر,أَرْخَمَ,مذكر,مفرد
379,إِرْخَاءٌ,مصدر,أَرْخَى,مذكر,مفرد
380,إِرْسَالٌ,مصدر,أَرْسَلَ,مذكر,مفرد
381,إِرْغَامٌ,مصدر,أَرْغَمَ,مذكر,مفرد
382,إِرْشَادٌ,مصدر,أَرْشَدَ,مذكر,مفرد
383,إِرْضاعٌ,مصدر,أَرْضَعَ,مذكر,مفرد
384,إِرْضاءٌ,مصدر,أَرْضَى,مذكر,مفرد
385,إِرْطَابٌ,مصدر,أَرْطَبَ,مذكر,مفرد
386,إِرْعَادٌ,مصدر,أَرْعَدَ,مذكر,مفرد
387,إِرْعَاشٌ,مصدر,أَرْعَشَ,مذكر,مفرد
388,اِرْعِوَاءٌ,مصدر,اِرْعَوَى,مذكر,مفرد
389,إرْعَاءٌ,مصدر,أَرْعَى,مذكر,مفرد
390,إِرْغَادٌ,مصدر,أَرْغَدَ,مذكر,مفرد
391,إِرْغَاءٌ,مصدر,أَرْغَى,مذكر,مفرد
392,أَرَقٌ,مصدر,أَرِقَ,مذكر,مفرد
393,إِرْقَادٌ,مصدر,أَرْقَدَ,مذكر,مفرد
394,إِرْقَاصٌ,مصدر,أَرْقَصَ,مذكر,مفرد
395,إِرْكَابٌ,مصدر,أَرْكَبَ,مذكر,مفرد
396,إِرْكَاعٌ,مصدر,أَرْكَعَ,مذكر,مفرد
397,إِرْمَاءٌ,مصدر,أَرْمَى,مذكر,مفرد
398,إِرْهَابٌ,مصدر,أَرْهَبَ,مذكر,مفرد
399,إِرْهَافٌ,مصدر,أَرْهَفَ,مذكر,مفرد
400,إِرْهَاقٌ,مصدر,أَرْهَقَ,مذكر,مفرد
401,إِرْوَاءٌ,مصدر,أَرْوَى,مذكر,مفرد
402,أَزِيزٌ,مصدر,أَزَّ,مذكر,مفرد
403,إِزاحَةٌ,مصدر,أَزَاحَ,مؤنث,مفرد
404,إِزَاغَةٌ,مصدر,أَزَاغَ,مؤنث,مفرد
405,إِزَالَةٌ,مصدر,أَزَالَ,مؤنث,مفرد
406,إِزْبَادٌ,مصدر,أَزْبَد,مذكر,مفرد
407,اِزْدِيَادٌ,مصدر,اِزْدَادَ,مذكر,مفرد
408,اِزْدِيَانٌ,مصدر,اِزدانَ,مذكر,مفرد
409,اِزْدِحَامٌ,مصدر,اِزْدَحَمَ,مذكر,مفرد
410,اِزْدِرادٌ,مصدر,اِزْدَرَدَ,مذكر,مفرد
411,اِزْوِرَارٌ,مصدر,اِزوَرَّ,مذكر,مفرد
412,اِزْدِرَاءٌ,مصدر,اِزْدَرَى,مذكر,مفرد
413,اِزْدِهَارٌ,مصدر,اِزْدَهَرَ,مذكر,مفرد
414,اِزْدِهَاءٌ,مصدر,اِزْدَهَى,مذكر,مفرد
415,اِزْدِوَاجٌ,مصدر,اِزْدَوَجَ,مذكر,مفرد
416,مُؤَازَرَةٌ,مصدر,آزَرَ,مؤنث,مفرد
417,أَزْرٌ,مصدر,أَزَرَ,مذكر,مفرد
418,إِزْعَاجٌ,مصدر,أَزْعَجَ,مذكر,مفرد
419,إِزْكَاءٌ,مصدر,أَزْكَى,مذكر,مفرد
420,إِزْهَاقٌ,مصدر,أَزْهَقَ,مذكر,مفرد
421,اِسْتِئْصَالٌ,مصدر,اِسْتَأْصَلَ,مذكر,مفرد
422,إِسَاءةٌ,مصدر,أَسَاءَ,مؤنث,مفرد
423,إِسَالَةٌ,مصدر,أَسَالَ,مؤنث,مفرد
424,إِسْبَارٌ,مصدر,أَسْبَرَ,مذكر,مفرد
425,إِسْبَاغٌ,مصدر,أَسْبَغَ,مذكر,مفرد
426,اِسْتِياءٌ,مصدر,اِسْتَاءَ,مذكر,مفرد
427,اِسْتِئْثَارٌ,مصدر,اِسْتَأْثَرَ,مذكر,مفرد
428,اِسْتِئْجَارٌ,مصدر,اِسْتَأْجَرَ,مذكر,مفرد
429,اِسْتِئْذَانٌ,مصدر,اِسْتَأْذَنَ,مذكر,مفرد
430,اِسْتِئْسادٌ,مصدر,اِسْتَأْسَدَ,مذكر,مفرد
431,اِسْتِبْشَارٌ,مصدر,اِسْتَبْشَرَ,مذكر,مفرد
432,اِسْتِئْنَاسٌ,مصدر,اِسْتَأْنَسَ,مذكر,مفرد
433,اِسْتِئْنَافٌ,مصدر,اِسْتَأْنَفَ,مذكر,مفرد
434,اِسْتِبَاحَةٌ,مصدر,اِسْتَباحَ,مؤنث,مفرد
435,اِسْتِبَانَةٌ,مصدر,اِسْتَبَانَ,مؤنث,مفرد
436,استبخارٌ,مصدر,استبخر,مذكر, مفرد
437,اِسْتِبْدَادٌ,مصدر,اِسْتَبَدَّ,مذكر,مفرد
438,اِسْتِبْدَالٌ,مصدر,اِسْتَبْدَلَ,مذكر,مفرد
439,اِسْتِبْرَاكٌ,مصدر,اِسْتَبْرَكَ,مذكر,مفرد
440,اِسْتِبْسَالٌ,مصدر,اِسْتَبْسَلَ,مذكر,مفرد
441,اِسْتِتارٌ,مصدر,اِسْتَتَرَ,مذكر,مفرد
442,اِسْتِبْشَاعٌ,مصدر,اِسْتَبْشَعَ,مذكر,مفرد
443,اِسْتِبْصَارٌ,مصدر,اِسْتَبْصَرَ,مذكر,مفرد
444,اِسْتِبْطَاءٌ,مصدر,اِسْتَبْطَأَ,مذكر,مفرد
445,اِسْتِبْطانٌ,مصدر,اِسْتَبْطَنَ,مذكر,مفرد
446,اِسْتِبْعَادٌ,مصدر,اِسْتَبْعَدَ,مذكر,مفرد
447,اِسْتِبَاقٌ,مصدر,اِسْتَبَقَ,مذكر,مفرد
448,اِسْتِبْقَاءٌ,مصدر,اِسْتَبْقَى,مذكر,مفرد
449,اِسْتِبْهَامٌ,مصدر,اِسْتَبْهَمَ,مذكر,مفرد
450,اِسْتِتْبَابٌ,مصدر,اِسْتَتَبَّ,مذكر,مفرد
451,اِسْتِحَالَةٌ,مصدر,اِسْتَحَالَ,مؤنث,مفرد
452,اِسْتِثْقَالٌ,مصدر,اِسْتَثْقَلَ,مذكر,مفرد
453,اِسْتِثْمَارٌ,مصدر,اِسْتَثْمَرَ,مذكر,مفرد
454,اِسْتِثْنَاءٌ,مصدر,اِسْتَثْنَى,مذكر,مفرد
455,اِسْتِجَابَةٌ,مصدر,اِسْتَجَابَ,مؤنث,مفرد
456,اِسْتِجدَاءٌ,مصدر,اِسْتَجْدَى,مذكر,مفرد
457,اِسْتِجْلاَبٌ,مصدر,اِسْتَجْلَبَ,مذكر,مفرد
458,اِسْتِجْلاَءٌ,مصدر,اِسْتَجْلَى,مذكر,مفرد
459,اِسْتِجمَامٌ,مصدر,اِسْتَجَمَّ,مذكر,مفرد
460,اِسْتِجْوَابٌ,مصدر,اِسْتَجْوَبَ,مذكر,مفرد
461,اِسْتِحْمَالٌ,مصدر,اِسْتَحْمَلَ,مذكر,مفرد
462,اِسْتِحْدَاثٌ,مصدر,اِسْتَحْدَثَ,مذكر,مفرد
463,اِسْتِحْسَانٌ,مصدر,اِسْتَحْسَنَ,مذكر,مفرد
464,اِسْتِحْصَادٌ,مصدر,اِسْتَحْصَدَ,مذكر,مفرد
465,اِسْتِحْصَالٌ,مصدر,اِسْتَحْصَلَ,مذكر,مفرد
466,اِسْتِحْضَارٌ,مصدر,اِسْتَحْضَرَ,مذكر,مفرد
467,اِسْتِحْقَاقٌ,مصدر,اِسْتَحَقَّ,مذكر,مفرد
468,اِسْتِحْكَامٌ,مصدر,اِسْتَحْكَمَ,مذكر,مفرد
469,اِسْتِحْلاءٌ,مصدر,اِسْتِحْلاءٌ,مذكر,مفرد
470,اِسْتِحْمَامٌ,مصدر,اِسْتَحَمَّ,مذكر,مفرد
471,اِسْتِدَامَةٌ,مصدر,اِسْتَدَامَ,مؤنث,مفرد
472,اِسْتِحْوَاذٌ,مصدر,اِسْتَحْوَذَ,مذكر,مفرد
473,اِسْتِحْيَاءٌ,مصدر,اِسْتَحْيَا,مذكر,مفرد
474,اِسْتِخْبَارٌ,مصدر,اِسْتَخْبَرَ,مذكر,مفرد
475,اِسْتِخْدامٌ,مصدر,اِسْتَخْدَمَ,مذكر,مفرد
476,اِسْتِخْرَاجٌ,مصدر,اِسْتَخْرَجَ,مذكر,مفرد
477,اِسْتِخْفَافٌ,مصدر,اِسْتَخَفَّ,مذكر,مفرد
478,اِسْتِخْفَاءٌ,مصدر,اِسْتَخْفَى,مذكر,مفرد
479,اِسْتِخْلاَصٌ,مصدر,اِسْتَخْلَصَ,مذكر,مفرد
480,اِسْتِدَارَةٌ,مصدر,اِسْتَدَارَ,مؤنث,مفرد
481,اِسْتِرْخَاصٌ,مصدر,اِسْتَرْخَصَ,مذكر,مفرد
482,اِسْتِدَانَةٌ,مصدر,اِسْتَدَانَ,مؤنث,مفرد
483,اِسْتِدْرَاجٌ,مصدر,اِسْتَدْرَجَ,مذكر,مفرد
484,اِسْتِدْرَاكٌ,مصدر,اِسْتَدْرَكَ,مذكر,مفرد
485,اِسْتِدْعَاءٌ,مصدر,اِسْتَدْعَى,مذكر,مفرد
486,اِسْتِدْفَاءٌ,مصدر,اِسْتَدْفَأَ,مذكر,مفرد
487,اِسْتِدْلاَلٌ,مصدر,اِسْتَدَلَّ,مذكر,مفرد
488,اِسْتِذْكَارٌ,مصدر,اِسْتَذْكَرَ,مذكر,مفرد
489,اِسْتِرَاحَةٌ,مصدر,اِسْتَرَاحَ,مؤنث,مفرد
490,اِسْتِرْجَاعٌ,مصدر,اِسْتَرْجَعَ,مذكر,مفرد
491,اِسْتِرْخَاءٌ,مصدر,اِسْتَرْخَى,مذكر,مفرد
492,اِسْتِرْدَادٌ,مصدر,اِسْتَرَدَّ,مذكر,مفرد
493,اِسْتِرْزَاقٌ,مصدر,اِسْتَرْزَقَ,مذكر,مفرد
494,اِسْتِرْسَالٌ,مصدر,اِسْتَرْسَلَ,مذكر,مفرد
495,اِسْتِرْشَادٌ,مصدر,اِسْتَرْشَدَ,مذكر,مفرد
496,اِسْتِرْضاءٌ,مصدر,اِسْتَرْضَى,مذكر,مفرد
497,اِسْتِرْعَاءٌ,مصدر,اِسْتَرْعَى,مذكر,مفرد
498,اِسْتِرَاقٌ,مصدر,اِسْتَرَقَ,مذكر,مفرد
499,اِسْتِسَاغَةٌ,مصدر,اِسْتَسَاغَ,مؤنث,مفرد
500,اِسْتِسْقَاءٌ,مصدر,اِسْتَسْقَى,مذكر,مفرد
501,اِسْتِسْلاَمٌ,مصدر,اِسْتَسْلَمَ,مذكر,مفرد
502,اِسْتِسْهالٌ,مصدر,اِسْتَسْهَلَ,مذكر,مفرد
503,اِسْتِشَارَةٌ,مصدر,اِسْتَشَارَ,مؤنث,مفرد
504,اِسْتِشْرَافٌ,مصدر,اِسْتَشْرَفَ,مذكر,مفرد
505,اِسْتِشْرَاقٌ,مصدر,اِسْتَشْرَقَ,مذكر,مفرد
506,اِسْتِشْرَاءٌ,مصدر,اِسْتَشْرَى,مذكر,مفرد
507,اِسْتِشْعَارٌ,مصدر,اِسْتَشْعَرَ,مذكر,مفرد
508,اِسْتِشفافٌ,مصدر,اِسْتَشَفَّ,مذكر,مفرد
509,اِسْتِشْفَاءٌ,مصدر,اِسْتَشْفَى,مذكر,مفرد
510,اِسْتِشْهَادٌ,مصدر,اِسْتَشْهَدَ,مذكر,مفرد
511,اِسْتِطابَةٌ,مصدر,اِسْتَطَابَ,مؤنث,مفرد
512,اِسْتِصْحابٌ,مصدر,اِسْتَصْحَبَ,مذكر,مفرد
513,اِسْتِصْدَارٌ,مصدر,اِسْتَصْدَرَ,مذكر,مفرد
514,اِسْتِصْرَاخٌ,مصدر,اِسْتَصْرَخَ,مذكر,مفرد
515,اِسْتِصْعَابٌ,مصدر,اِسْتَصْعَبَ,مذكر,مفرد
516,اِسْتِصْغَارٌ,مصدر,اِسْتَصْغَرَ,مذكر,مفرد
517,اِسْتِصْلاَحٌ,مصدر,اِسْتَصْلَحَ,مذكر,مفرد
518,اِسْتِصْوَابٌ,مصدر,اِسْتَصْوَبَ,مذكر,مفرد
519,اِسْتِضاءةٌ,مصدر,اِسْتَضاءَ,مؤنث,مفرد
520,اِسْتِضافَةٌ,مصدر,اِسْتَضَافَ,مؤنث,مفرد
521,اِسْتِظْهَارٌ,مصدر,اِسْتَظْهَرَ,مذكر,مفرد
522,اِسْتِطارَةٌ,مصدر,اِسْتَطارَ,مؤنث,مفرد
523,اِسْتِطاعَةٌ,مصدر,اِسْتَطَاعَ,مؤنث,مفرد
524,اِسْتِطالَةٌ,مصدر,اِسْتَطالَ,مؤنث,مفرد
525,اِسْتِطْرَابٌ,مصدر,اِسْتَطْرَبَ,مذكر,مفرد
526,اِسْتِطْرادٌ,مصدر,اِستَطْرَدَ,مذكر,مفرد
527,اِسْتِطْرَافٌ,مصدر,اِسْتَطْرَفَ,مذكر,مفرد
528,اِسْتِطْلاعٌ,مصدر,اِسْتَطْلَعَ,مذكر,مفرد
529,اِسْتِظْرَافٌ,مصدر,اِسْتَظْرَفَ,مذكر,مفرد
530,اِسْتِظْلاَلٌ,مصدر,اِسْتَظَلَّ,مذكر,مفرد
531,اِسْتِعْرَابٌ,مصدر,اِسْتَعْرَبَ,مذكر,مفرد
532,اِسْتِعادَةٌ,مصدر,اِسْتَعادَ,مؤنث,مفرد
533,اِسْتِعاذَةٌ,مصدر,اِسْتَعاذَ,مؤنث,مفرد
534,اِسْتِعارَةٌ,مصدر,اِسْتَعارَ,مؤنث,مفرد
535,اِسْتِعاضَةٌ,مصدر,اِسْتَعاضَ,مؤنث,مفرد
536,اِسْتِعْبادٌ,مصدر,اِسْتَعْبَدَ,مذكر,مفرد
537,اِسْتِعْجالٌ,مصدر,اِسْتَعْجَلَ,مذكر,مفرد
538,اِسْتِعْدَادٌ,مصدر,اِسْتَعَدَّ,مذكر,مفرد
539,اِسْتِعْداءٌ,مصدر,اِسْتِعْداء,مذكر,مفرد
540,اِسْتِعْذَابٌ,مصدر,اِسْتَعْذَبَ,مذكر,مفرد
541,اِسْتِغاثَةٌ,مصدر,اِسْتَغاثَ,مؤنث,مفرد
542,اِسْتِعْراضٌ,مصدر,اِسْتَعْرَضَ,مذكر,مفرد
543,اِسْتِعْصاءٌ,مصدر,اِسْتَعْصَى,مذكر,مفرد
544,اِسْتِعْطافٌ,مصدر,اِسْتَعْطَفَ,مذكر,مفرد
545,اِسْتِعْطاءٌ,مصدر,اِسْتَعْطَى,مذكر,مفرد
546,اِسْتِعْظامٌ,مصدر,اِسْتَعْظَمَ,مذكر,مفرد
547,اِسْتِعْلامٌ,مصدر,اِسْتَعْلَمَ,مذكر,مفرد
548,اِسْتِعْلاءٌ,مصدر,اِسْتَعْلَى,مذكر,مفرد
549,اِسْتِعْمارٌ,مصدر,اِسْتَعْمَرَ,مذكر,مفرد
550,اِسْتِعْمالٌ,مصدر,اِسْتَعْمَلَ,مذكر,مفرد
551,اِسْتِفاقَةٌ,مصدر,اِسْتَفاقَ,مؤنث,مفرد
552,اِسْتِغْرَابٌ,مصدر,اِسْتَغْرَبَ,مذكر,مفرد
553,اِسْتِغْرَاقٌ,مصدر,اِسْتَغْرَقَ,مذكر,مفرد
554,اِسْتِغْفارٌ,مصدر,اِسْتَغْفَرَ,مذكر,مفرد
555,اِسْتِغْفالٌ,مصدر,اِسْتَغْفَلَ,مذكر,مفرد
556,اِسْتِغْلاَلٌ,مصدر,اِسْتَغَلَّ,مذكر,مفرد
557,اِسْتِغْلاقٌ,مصدر,اِسْتَغْلَقَ,مذكر,مفرد
558,اِسْتِغْناءٌ,مصدر,اِسْتَغْنَى,مذكر,مفرد
559,اِسْتِفادَةٌ,مصدر,اِسْتَفادَ,مؤنث,مفرد
560,اِسْتِفاضَةٌ,مصدر,اِسْتَفاضَ,مؤنث,مفرد
561,اِسْتِقامَةٌ,مصدر,اِسْتَقامَ,مؤنث,مفرد
562,اِسْتِفْتاحٌ,مصدر,اِسْتَفْتَحَ,مذكر,مفرد
563,اِسْتِفْتاءٌ,مصدر,اِسْتَفْتَى,مذكر,مفرد
564,اِسْتِفْحالٌ,مصدر,اِسْتَفْحَلَ,مذكر,مفرد
565,اِسْتِفْرادٌ,مصدر,اِسْتَفْرَدَ,مذكر,مفرد
566,اِسْتِفْرَاغٌ,مصدر,اِسْتَفْرَغَ,مذكر,مفرد
567,اِسْتِفْزَازٌ,مصدر,اِسْتَفَزَّ,مذكر,مفرد
568,اِسْتِفْسارٌ,مصدر,اِسْتَفْسَرَ,مذكر,مفرد
569,اِسْتِفْهامٌ,مصدر,اِسْتَفْهَمَ,مذكر,مفرد
570,اِسْتِقالَةٌ,مصدر,اِسْتَقالَ,مؤنث,مفرد
571,اِسْتِكْتابٌ,مصدر,اِسْتَكْتَبَ,مذكر,مفرد
572,اِسْتِقْباحٌ,مصدر,اِسْتَقْبَحَ,مذكر,مفرد
573,اِسْتِقْبالٌ,مصدر,اِسْتَقْبَلَ,مذكر,مفرد
574,اِسْتِقْدامٌ,مصدر,اِسْتَقْدَمَ,مذكر,مفرد
575,اِسْتِقْرارٌ,مصدر,اِسْتَقَرَّ,مذكر,مفرد
576,اِسْتِقْراءٌ,مصدر,اِسْتَقْرَأَ,مذكر,مفرد
577,اِسْتِقْصاءٌ,مصدر,اِسْتَقْصَى,مذكر,مفرد
578,اِسْتِقْلالٌ,مصدر,اِسْتَقَلَّ,مذكر,مفرد
579,اِسْتِكانَةٌ,مصدر,اِسْتكانَ,مؤنث,مفرد
580,اِسْتِكْبارٌ,مصدر,اِسْتَكْبَرَ,مذكر,مفرد
581,اِسْتِلاَفٌ,مصدر,اِسْتَلَفَ,مذكر,مفرد
582,اِسْتِكْثارٌ,مصدر,اِسْتَكْثَرَ,مذكر,مفرد
583,اِسْتِكْراهٌ,مصدر,اِسْتَكْرَهَ,مذكر,مفرد
584,اِسْتِكْشافٌ,مصدر,اِسْتَكْشَفَ,مذكر,مفرد
585,اِسْتِكْمالٌ,مصدر,اِسْتَكْمَلَ,مذكر,مفرد
586,اِسْتِلالٌ,مصدر,اِسْتَلَّ,مذكر,مفرد
587,اِسْتِلابٌ,مصدر,اِسْتَلَبَ,مذكر,مفرد
588,اِسْتِلْذَاذٌ,مصدر,اِسْتَلَذَّ,مذكر,مفرد
589,اِسْتِلْزامٌ,مصدر,اِسْتَلْزَمَ,مذكر,مفرد
590,اِسْتِلْطافٌ,مصدر,اِسْتَلْطَفَ,مذكر,مفرد
591,اِسْتِلْفاتٌ,مصدر,اِسْتَلْفَتَ,مذكر,مفرد
592,اِسْتِلْقاءٌ,مصدر,اِسْتَلْقَى,مذكر,مفرد
593,اِسْتِلامٌ,مصدر,اِسْتَلَمَ,مذكر,مفرد
594,اِسْتِماتَةٌ,مصدر,اِسْتَماتَ,مؤنث,مفرد
595,اِسْتِمالَةٌ,مصدر,اِسْتَمالَ,مؤنث,مفرد
596,اِسْتِمْتاعٌ,مصدر,اِسْتَمْتَعَ,مذكر,مفرد
597,اِسْتِمْدادٌ,مصدر,اِسْتَمَدَّ,مذكر,مفرد
598,اِسْتِمْرارٌ,مصدر,اِسْتَمَرَّ,مذكر,مفرد
599,اِسْتِماعٌ,مصدر,اِسْتَمَعَ,مذكر,مفرد
600,اِسْتِمْلاحٌ,مصدر,اِسْتَمْلَحَ,مذكر,مفرد
601,اِسْتِمْهالٌ,مصدر,اِسْتَمْهَلَ,مذكر,مفرد
602,اِسْتِنارَةٌ,مصدر,اِسْتَنارَ,مؤنث,مفرد
603,اِسْتِنْباطٌ,مصدر,اِسْتَنْبَطَ,مذكر,مفرد
604,اِسْتِنْتاجٌ,مصدر,اِسْتَنْتَجَ,مذكر,مفرد
605,اِسْتِنْجادٌ,مصدر,اِسْتَنْجَدَ,مذكر,مفرد
606,اِسْتِنادٌ,مصدر,اِسْتَنَدَ,مذكر,مفرد
607,اِسْتِنْزافٌ,مصدر,اِسْتَنْزَفَ,مذكر,مفرد
608,اِسْتِنْساخٌ,مصدر,اِسْتَنْسَخَ,مذكر,مفرد
609,اِسْتِنْشاقٌ,مصدر,اِسْتَنْشَقَ,مذكر,مفرد
610,اِسْتِنْصارٌ,مصدر,اِسْتَنْصَرَ,مذكر,مفرد
611,اِسْتِهْتارٌ,مصدر,اِسْتَهْتَرَ,مذكر,مفرد
612,اِسْتِنْطاقٌ,مصدر,اِسْتَنْطَقَ,مذكر,مفرد
613,اِسْتِنْعَاشٌ,مصدر,اِسْتَنْعَشَ,مذكر,مفرد
614,اِسْتِنْفادٌ,مصدر,اِسْتَنْفَدَ,مذكر,مفرد
615,اِسْتِنْفارٌ,مصدر,اِسْتَنْفَرَ,مذكر,مفرد
616,اِسْتِنْكارٌ,مصدر,اِسْتَنْكَرَ,مذكر,مفرد
617,اِسْتِنْكافٌ,مصدر,اِسْتَنْكَفَ,مذكر,مفرد
618,اِسْتِنْهاضٌ,مصدر,اِسْتَنْهَضَ,مذكر,مفرد
619,اِسْتِنْواقٌ,مصدر,اِسْتَنْوَقَ,مذكر,مفرد
620,اِسْتِهانَةٌ,مصدر,اِسْتَهانَ,مؤنث,مفرد
621,اِسْتيصافٌ,مصدر,اِسْتَوْصَفَ,مذكر,مفرد
622,اِسْتِهْجانٌ,مصدر,اِسْتَهْجَنَ,مذكر,مفرد
623,اِسْتِهْدافٌ,مصدر,اِسْتَهْدَفَ,مذكر,مفرد
624,اِسْتِهْلالٌ,مصدر,اِسْتَهَلَّ,مذكر,مفرد
625,اِسْتِهْلاكٌ,مصدر,اِسْتَهْلكَ,مذكر,مفرد
626,اِسْتِهْواءٌ,مصدر,اِسْتَهْوَى,مذكر,مفرد
627,اِسْتيجابٌ,مصدر,اِسْتَوْجَبَ,مذكر,مفرد
628,اِسْتيحاءٌ,مصدر,اِسْتَوْحى,مذكر,مفرد
629,اِسْتيداعٌ,مصدر,اِسْتَوْدَعَ,مذكر,مفرد
630,اِسْتيرادٌ,مصدر,اِسْتَوْرَدَ,مذكر,مفرد
631,اِسْتِيئاسٌ,مصدر,اِسْتَيْأَسَ,مذكر,مفرد
